Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.09723210335	0	13.5486486486	4.14129641679	36.0	8.0	13.5486486486	4.14129641679	5013	5013
5.28598403931	1	14.3	4.90058305569	37.0	8.0	14.3	4.90058305569	5005	10018
7.94759392738	2	15.2966360856	5.86969261856	37.0	8.0	15.2966360856	5.86969261856	5002	15020
10.8480389118	3	16.4117647059	6.66424408117	44.0	8.0	16.4117647059	6.66424408117	5022	20042
13.468503952	4	16.9728813559	7.19646406839	58.0	8.0	16.9728813559	7.19646406839	5007	25049
16.0653309822	5	18.4907749077	9.02880322033	55.0	9.0	18.4907749077	9.02880322033	5011	30060
19.0179800987	6	20.0079681275	9.83043166439	62.0	9.0	20.0079681275	9.83043166439	5022	35082
21.3858909607	7	20.618852459	9.39164986612	60.0	9.0	20.618852459	9.39164986612	5031	40113
23.7563979626	8	21.8951965066	10.8058460476	82.0	9.0	21.8951965066	10.8058460476	5014	45127
26.2744450569	9	23.7630331754	13.6645928556	96.0	9.0	23.7630331754	13.6645928556	5014	50141
28.6636879444	10	23.7156398104	11.8938708156	70.0	8.0	23.7156398104	11.8938708156	5004	55145
31.2772269249	11	27.2173913043	14.9592388836	121.0	9.0	27.2173913043	14.9592388836	5008	60153
33.5011909008	12	29.0	18.8164237694	137.0	9.0	29.0	18.8164237694	5017	65170
36.3332641125	13	29.4235294118	16.1706898762	115.0	9.0	29.4235294118	16.1706898762	5002	70172
38.9727649689	14	30.6993865031	16.9086811004	123.0	9.0	30.6993865031	16.9086811004	5004	75176
41.7008860111	15	35.2323943662	18.8857444908	103.0	11.0	35.2323943662	18.8857444908	5003	80179
44.1572320461	16	32.4709677419	21.4130830305	170.0	9.0	32.4709677419	21.4130830305	5033	85212
46.9516899586	17	34.5068493151	18.3247891746	115.0	9.0	34.5068493151	18.3247891746	5038	90250
49.4987270832	18	38.9457364341	20.2998110036	99.0	11.0	38.9457364341	20.2998110036	5024	95274
52.1490421295	19	41.5983606557	20.4921655706	99.0	11.0	41.5983606557	20.4921655706	5075	100349
54.8295710087	20	39.9603174603	20.7713939409	112.0	10.0	39.9603174603	20.7713939409	5035	105384
57.3465240002	21	40.5161290323	20.4807084173	143.0	12.0	40.5161290323	20.4807084173	5024	110408
60.1668479443	22	44.2743362832	25.5177355598	200.0	14.0	44.2743362832	25.5177355598	5003	115411
62.8748559952	23	43.8260869565	22.4046815254	159.0	10.0	43.8260869565	22.4046815254	5040	120451
65.4846520424	24	48.9805825243	24.7095675753	147.0	10.0	48.9805825243	24.7095675753	5045	125496
67.565073967	25	48.3142857143	22.5816251833	118.0	15.0	48.3142857143	22.5816251833	5073	130569
69.8694438934	26	50.68	20.0194305613	117.0	17.0	50.68	20.0194305613	5068	135637
72.4151639938	27	49.0291262136	25.8067712612	151.0	17.0	49.0291262136	25.8067712612	5050	140687
75.1204531193	28	50.45	21.640413582	137.0	16.0	50.45	21.640413582	5045	145732
