Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.88988018036	0	17.7446808511	8.36397565324	74.0	8.0	17.7446808511	8.36397565324	5004	5004
5.14927101135	1	18.9358490566	8.99809401914	63.0	9.0	18.9358490566	8.99809401914	5018	10022
7.50271320343	2	20.5040983607	10.0292596326	66.0	8.0	20.5040983607	10.0292596326	5003	15025
9.44962215424	3	21.2893617021	9.55305975363	56.0	9.0	21.2893617021	9.55305975363	5003	20028
11.3890810013	4	24.0865384615	12.1327675967	86.0	9.0	24.0865384615	12.1327675967	5010	25038
13.9948921204	5	24.1442307692	13.0232176318	91.0	10.0	24.1442307692	13.0232176318	5022	30060
16.391711235	6	25.5510204082	12.852080312	101.0	10.0	25.5510204082	12.852080312	5008	35068
19.0142111778	7	28.1685393258	14.1546323501	95.0	10.0	28.1685393258	14.1546323501	5014	40082
21.3529131413	8	32.1146496815	17.9521544412	113.0	10.0	32.1146496815	17.9521544412	5042	45124
23.4849882126	9	33.3733333333	20.0800221337	105.0	10.0	33.3733333333	20.0800221337	5006	50130
25.7280480862	10	32.512987013	15.3492827418	90.0	10.0	32.512987013	15.3492827418	5007	55137
28.2495961189	11	35.2464788732	18.5651447686	116.0	11.0	35.2464788732	18.5651447686	5005	60142
30.676582098	12	37.7089552239	17.5685542635	96.0	12.0	37.7089552239	17.5685542635	5053	65195
33.2470810413	13	39.3858267717	18.1446711312	125.0	11.0	39.3858267717	18.1446711312	5002	70197
35.3084352016	14	39.4330708661	18.1726585972	109.0	11.0	39.4330708661	18.1726585972	5008	75205
37.6762800217	15	42.5084745763	18.3028875015	87.0	14.0	42.5084745763	18.3028875015	5016	80221
40.2275960445	16	43.7327586207	23.2895409997	164.0	15.0	43.7327586207	23.2895409997	5073	85294
42.7586531639	17	46.4351851852	17.3852178312	116.0	16.0	46.4351851852	17.3852178312	5015	90309
45.201444149	18	50.42	26.1496386208	141.0	13.0	50.42	26.1496386208	5042	95351
47.8158011436	19	44.8928571429	18.6750201486	96.0	14.0	44.8928571429	18.6750201486	5028	100379
50.5705480576	20	49.8514851485	21.7061318793	130.0	11.0	49.8514851485	21.7061318793	5035	105414
53.1183922291	21	53.7234042553	22.5772453021	125.0	18.0	53.7234042553	22.5772453021	5050	110464
55.5937111378	22	54.6989247312	30.4965307197	191.0	17.0	54.6989247312	30.4965307197	5087	115551
58.1568422318	23	53.9247311828	22.3713702212	133.0	20.0	53.9247311828	22.3713702212	5015	120566
60.3163480759	24	51.8969072165	25.2135148411	130.0	17.0	51.8969072165	25.2135148411	5034	125600
62.7116010189	25	52.3645833333	28.2201611558	163.0	12.0	52.3645833333	28.2201611558	5027	130627
65.0608241558	26	55.0879120879	30.8044696171	189.0	18.0	55.0879120879	30.8044696171	5013	135640
67.3479340076	27	56.7752808989	32.1777900963	180.0	19.0	56.7752808989	32.1777900963	5053	140693
69.6857130527	28	58.1954022989	29.1558787591	188.0	15.0	58.1954022989	29.1558787591	5063	145756
72.201431036	29	59.476744186	27.6774304595	138.0	19.0	59.476744186	27.6774304595	5115	150871
74.8439810276	30	57.3181818182	22.3624814927	140.0	24.0	57.3181818182	22.3624814927	5044	155915
77.3124661446	31	63.2222222222	27.8244053102	180.0	20.0	63.2222222222	27.8244053102	5121	161036
79.6222882271	32	63.9113924051	27.0794377003	185.0	24.0	63.9113924051	27.0794377003	5049	166085
81.8777720928	33	68.3783783784	24.4184814272	147.0	27.0	68.3783783784	24.4184814272	5060	171145
84.0607790947	34	74.9701492537	34.7403890496	174.0	26.0	74.9701492537	34.7403890496	5023	176168
86.300440073	35	74.4264705882	30.4753112113	167.0	30.0	74.4264705882	30.4753112113	5061	181229
88.6495761871	36	72.1971830986	34.9968287168	200.0	17.0	72.1971830986	34.9968287168	5126	186355
91.1802761555	37	84.3166666667	30.6243321923	167.0	22.0	84.3166666667	30.6243321923	5059	191414
93.0872530937	38	77.4769230769	31.1883152145	168.0	27.0	77.4769230769	31.1883152145	5036	196450
95.4562671185	39	86.5172413793	38.1572252747	189.0	22.0	86.5172413793	38.1572252747	5018	201468
97.728577137	40	91.1272727273	38.6330308723	200.0	25.0	91.1272727273	38.6330308723	5012	206480
100.288780212	41	98.6538461538	38.1776639368	200.0	21.0	98.6538461538	38.1776639368	5130	211610
102.876447201	42	84.6833333333	32.0330515076	182.0	28.0	84.6833333333	32.0330515076	5081	216691
105.167158127	43	97.5384615385	41.9511902914	200.0	23.0	97.5384615385	41.9511902914	5072	221763
107.822434187	44	119.547619048	45.8274207689	200.0	26.0	119.547619048	45.8274207689	5021	226784
110.279556036	45	120.761904762	45.8209816381	200.0	30.0	120.761904762	45.8209816381	5072	231856
112.57339406	46	131.384615385	46.4590337243	200.0	57.0	131.384615385	46.4590337243	5124	236980
115.065951109	47	123.731707317	47.0516189764	200.0	34.0	123.731707317	47.0516189764	5073	242053
117.553031206	48	145.314285714	42.2839188808	200.0	52.0	145.314285714	42.2839188808	5086	247139
120.080694199	49	159.0625	41.4999529367	200.0	65.0	159.0625	41.4999529367	5090	252229
122.543375015	50	178.862068966	23.3440890221	200.0	115.0	178.862068966	23.3440890221	5187	257416
125.005799055	51	149.764705882	43.9384990128	200.0	52.0	149.764705882	43.9384990128	5092	262508
127.125801086	52	162.838709677	40.1313141142	200.0	45.0	162.838709677	40.1313141142	5048	267556
129.719407082	53	174.793103448	36.2647157387	200.0	79.0	174.793103448	36.2647157387	5069	272625
132.142328024	54	175.379310345	31.8546416183	200.0	110.0	175.379310345	31.8546416183	5086	277711
134.58586216	55	175.724137931	27.3872567292	200.0	120.0	175.724137931	27.3872567292	5096	282807
137.02910614	56	178.620689655	29.7418940485	200.0	113.0	178.620689655	29.7418940485	5180	287987
139.088051081	57	172.933333333	44.4341710349	200.0	29.0	172.933333333	44.4341710349	5188	293175
141.375495195	58	191.259259259	21.8946849505	200.0	116.0	191.259259259	21.8946849505	5164	298339
143.629812002	59	182.321428571	26.0672941927	200.0	125.0	182.321428571	26.0672941927	5105	303444
145.686932087	60	179.892857143	35.9029836461	200.0	79.0	179.892857143	35.9029836461	5037	308481
148.406180143	61	182.392857143	34.6774312009	200.0	90.0	182.392857143	34.6774312009	5107	313588
150.88403821	62	193.269230769	23.3708524783	200.0	83.0	193.269230769	23.3708524783	5025	318613
153.226031065	63	178.964285714	34.9545440975	200.0	71.0	178.964285714	34.9545440975	5011	323624
155.819823027	64	180.035714286	34.6868461512	200.0	99.0	180.035714286	34.6868461512	5041	328665
158.218500137	65	174.344827586	40.5609595395	200.0	56.0	174.344827586	40.5609595395	5056	333721
160.83765316	66	175.379310345	35.6993323545	200.0	106.0	175.379310345	35.6993323545	5086	338807
163.111373186	67	176.482758621	35.98239099	200.0	87.0	176.482758621	35.98239099	5118	343925
165.609457016	68	190.037037037	24.3485211072	200.0	112.0	190.037037037	24.3485211072	5131	349056
168.317241192	69	172.466666667	47.9282333865	200.0	35.0	172.466666667	47.9282333865	5174	354230
170.820376158	70	194.153846154	17.50316962	200.0	112.0	194.153846154	17.50316962	5048	359278
173.393233061	71	184.642857143	27.4007485374	200.0	97.0	184.642857143	27.4007485374	5170	364448
175.791015148	72	188.222222222	34.2261902461	200.0	34.0	188.222222222	34.2261902461	5082	369530
178.317995071	73	188.962962963	20.9505263462	200.0	139.0	188.962962963	20.9505263462	5102	374632
180.464576006	74	192.923076923	18.4597755569	200.0	125.0	192.923076923	18.4597755569	5016	379648
182.577431202	75	195.384615385	13.3879306239	200.0	149.0	195.384615385	13.3879306239	5080	384728
185.186087132	76	189.111111111	24.334601692	200.0	89.0	189.111111111	24.334601692	5106	389834
187.584594011	77	192.538461538	19.1536916892	200.0	123.0	192.538461538	19.1536916892	5006	394840
189.919981003	78	192.923076923	17.0900850178	200.0	139.0	192.923076923	17.0900850178	5016	399856
192.443576097	79	186.148148148	22.6743511544	200.0	122.0	186.148148148	22.6743511544	5026	404882
195.134812117	80	199.807692308	0.785406840641	200.0	196.0	199.807692308	0.785406840641	5195	410077
197.722832203	81	198.961538462	5.19230769231	200.0	173.0	198.961538462	5.19230769231	5173	415250
200.269435167	82	190.074074074	31.6917163215	200.0	63.0	190.074074074	31.6917163215	5132	420382
202.628469229	83	195.384615385	20.755123414	200.0	92.0	195.384615385	20.755123414	5080	425462
204.958768129	84	198.730769231	6.34615384615	200.0	167.0	198.730769231	6.34615384615	5167	430629
207.424925089	85	200.0	0.0	200.0	200.0	200.0	0.0	5200	435829
209.627723217	86	200.0	0.0	200.0	200.0	200.0	0.0	5200	441029
212.116876125	87	200.0	0.0	200.0	200.0	200.0	0.0	5200	446229
214.746589184	88	200.0	0.0	200.0	200.0	200.0	0.0	5200	451429
217.173126221	89	200.0	0.0	200.0	200.0	200.0	0.0	5200	456629
219.934776068	90	200.0	0.0	200.0	200.0	200.0	0.0	5200	461829
222.116326094	91	199.076923077	4.61538461538	200.0	176.0	199.076923077	4.61538461538	5176	467005
224.107988119	92	197.846153846	10.7692307692	200.0	144.0	197.846153846	10.7692307692	5144	472149
226.473754168	93	199.769230769	1.15384615385	200.0	194.0	199.769230769	1.15384615385	5194	477343
228.686287165	94	198.884615385	5.57692307692	200.0	171.0	198.884615385	5.57692307692	5171	482514
231.312831163	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	487714
234.03362608	96	195.730769231	11.3359797931	200.0	151.0	195.730769231	11.3359797931	5089	492803
236.471068144	97	197.384615385	9.12762890719	200.0	162.0	197.384615385	9.12762890719	5132	497935
238.893670082	98	194.269230769	12.9631361718	200.0	150.0	194.269230769	12.9631361718	5051	502986
241.144470215	99	195.346153846	11.2316253625	200.0	152.0	195.346153846	11.2316253625	5079	508065
