Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.42429709435	0	6.03614457831	3.2854032161	17.0	3.0	6.03614457831	3.2854032161	1002	1002
3.55232000351	1	8.64102564103	4.23752374566	23.0	3.0	8.64102564103	4.23752374566	1011	2013
4.35424900055	2	13.0909090909	8.376190465	44.0	4.0	13.0909090909	8.376190465	1008	3021
5.13532114029	3	17.3448275862	10.2697273982	59.0	4.0	17.3448275862	10.2697273982	1006	4027
6.05701518059	4	20.44	9.23506361646	52.0	5.0	20.44	9.23506361646	1022	5049
6.83378410339	5	23.9534883721	11.1354315888	63.0	6.0	23.9534883721	11.1354315888	1030	6079
7.57868218422	6	25.725	10.1685483231	48.0	8.0	25.725	10.1685483231	1029	7108
8.50528812408	7	22.9318181818	5.33597450959	34.0	12.0	22.9318181818	5.33597450959	1009	8117
9.394947052	8	24.1428571429	11.1110657595	58.0	8.0	24.1428571429	11.1110657595	1014	9131
10.3749141693	9	29.9705882353	11.5694458002	55.0	14.0	29.9705882353	11.5694458002	1019	10150
11.1638522148	10	28.1351351351	12.5830477169	61.0	8.0	28.1351351351	12.5830477169	1041	11191
11.8746030331	11	26.8157894737	10.1017332102	55.0	13.0	26.8157894737	10.1017332102	1019	12210
12.8475451469	12	23.1818181818	9.198005533	63.0	10.0	23.1818181818	9.198005533	1020	13230
13.6184220314	13	26.1282051282	10.288603322	45.0	8.0	26.1282051282	10.288603322	1019	14249
14.5276432037	14	28.8918918919	13.5223214539	77.0	13.0	28.8918918919	13.5223214539	1069	15318
15.3057281971	15	29.3333333333	10.7341614587	64.0	16.0	29.3333333333	10.7341614587	1056	16374
16.117866993	16	27.0540540541	12.4682211088	75.0	11.0	27.0540540541	12.4682211088	1001	17375
16.9564061165	17	27.1351351351	10.3065504287	54.0	11.0	27.1351351351	10.3065504287	1004	18379
17.6496460438	18	31.1515151515	14.0736616504	70.0	10.0	31.1515151515	14.0736616504	1028	19407
18.4542500973	19	32.3870967742	14.4639204505	70.0	13.0	32.3870967742	14.4639204505	1004	20411
19.4287769794	20	36.1071428571	16.308059545	80.0	15.0	36.1071428571	16.308059545	1011	21422
20.0770890713	21	30.0	13.4514377102	67.0	12.0	30.0	13.4514377102	1020	22442
20.8208181858	22	42.4	18.9631221058	92.0	20.0	42.4	18.9631221058	1060	23502
21.6055340767	23	37.5714285714	13.6209622364	71.0	17.0	37.5714285714	13.6209622364	1052	24554
22.6429991722	24	40.4230769231	15.292464401	71.0	17.0	40.4230769231	15.292464401	1051	25605
23.4882731438	25	48.5	17.2409396496	73.0	21.0	48.5	17.2409396496	1067	26672
24.30164814	26	60.5294117647	18.062367922	105.0	42.0	60.5294117647	18.062367922	1029	27701
24.9610881805	27	78.3846153846	37.9828675175	139.0	30.0	78.3846153846	37.9828675175	1019	28720
25.533023119	28	59.8235294118	19.1595016947	109.0	29.0	59.8235294118	19.1595016947	1017	29737
