Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.925697088242	0	25.9230769231	14.9587203199	85.0	10.0	25.9230769231	14.9587203199	1011	1011
1.47601103783	1	28.6571428571	15.2782625361	75.0	11.0	28.6571428571	15.2782625361	1003	2014
2.00547003746	2	40.96	31.5600760455	137.0	10.0	40.96	31.5600760455	1024	3038
2.42239189148	3	37.5555555556	20.663679593	98.0	13.0	37.5555555556	20.663679593	1014	4052
2.70180892944	4	38.7692307692	22.295752773	107.0	12.0	38.7692307692	22.295752773	1008	5060
3.01253199577	5	52.7894736842	36.1292692941	142.0	15.0	52.7894736842	36.1292692941	1003	6063
3.47083592415	6	43.6086956522	24.8818759436	118.0	16.0	43.6086956522	24.8818759436	1003	7066
4.02372097969	7	53.9473684211	32.0747050431	135.0	18.0	53.9473684211	32.0747050431	1025	8091
4.50118803978	8	50.9	31.5577248863	148.0	14.0	50.9	31.5577248863	1018	9109
5.11387395859	9	53.7894736842	29.0961725596	129.0	13.0	53.7894736842	29.0961725596	1022	10131
5.60020399094	10	41.9583333333	20.7333852491	97.0	14.0	41.9583333333	20.7333852491	1007	11138
6.07478094101	11	55.8333333333	27.4433760476	123.0	20.0	55.8333333333	27.4433760476	1005	12143
6.56911587715	12	52.3333333333	36.5152718649	167.0	19.0	52.3333333333	36.5152718649	1099	13242
7.12410902977	13	70.9333333333	43.3934966966	146.0	18.0	70.9333333333	43.3934966966	1064	14306
7.66778302193	14	54.7894736842	22.8739772791	109.0	26.0	54.7894736842	22.8739772791	1041	15347
8.15987300873	15	50.2	19.7524682002	89.0	19.0	50.2	19.7524682002	1004	16351
8.60195398331	16	102.1	37.9616912163	151.0	32.0	102.1	37.9616912163	1021	17372
9.17674589157	17	83.0769230769	43.7747056195	200.0	32.0	83.0769230769	43.7747056195	1080	18452
9.68071603775	18	73.2857142857	31.992027068	156.0	21.0	73.2857142857	31.992027068	1026	19478
10.2766039371	19	72.9333333333	37.2638639375	136.0	16.0	72.9333333333	37.2638639375	1094	20572
10.8537390232	20	80.0714285714	43.8201915066	200.0	28.0	80.0714285714	43.8201915066	1121	21693
11.4033970833	21	91.8181818182	46.4950010643	166.0	15.0	91.8181818182	46.4950010643	1010	22703
11.9275259972	22	94.0909090909	39.5668698545	158.0	33.0	94.0909090909	39.5668698545	1035	23738
12.3731110096	23	85.75	38.9254094391	159.0	30.0	85.75	38.9254094391	1029	24767
12.8065900803	24	104.545454545	53.6679413979	173.0	28.0	104.545454545	53.6679413979	1150	25917
13.3004000187	25	112.333333333	52.6961942543	169.0	20.0	112.333333333	52.6961942543	1011	26928
13.7415499687	26	128.5	45.19955752	200.0	31.0	128.5	45.19955752	1028	27956
14.3220210075	27	121.555555556	54.0516442573	200.0	55.0	121.555555556	54.0516442573	1094	29050
14.8851909637	28	122.333333333	24.8103920879	150.0	66.0	122.333333333	24.8103920879	1101	30151
15.4173140526	29	130.555555556	48.302544472	200.0	30.0	130.555555556	48.302544472	1175	31326
15.9765899181	30	143.714285714	55.6050210624	200.0	33.0	143.714285714	55.6050210624	1006	32332
16.5342950821	31	127.5	22.0680764907	168.0	90.0	127.5	22.0680764907	1020	33352
17.0625789165	32	160.571428571	28.3390550445	200.0	107.0	160.571428571	28.3390550445	1124	34476
17.5894100666	33	120.444444444	39.2431483365	185.0	58.0	120.444444444	39.2431483365	1084	35560
17.8871219158	34	153.857142857	31.5115786948	200.0	114.0	153.857142857	31.5115786948	1077	36637
18.3133280277	35	138.75	44.3980573899	200.0	75.0	138.75	44.3980573899	1110	37747
18.8929898739	36	175.5	28.4824507373	200.0	135.0	175.5	28.4824507373	1053	38800
19.3592839241	37	163.0	24.4540385213	200.0	126.0	163.0	24.4540385213	1141	39941
19.9486939907	38	180.333333333	27.9085809186	200.0	137.0	180.333333333	27.9085809186	1082	41023
20.5134489536	39	163.285714286	27.8193883352	200.0	123.0	163.285714286	27.8193883352	1143	42166
20.8878149986	40	158.0	45.7102676806	200.0	66.0	158.0	45.7102676806	1106	43272
21.3746979237	41	166.285714286	43.166502508	200.0	84.0	166.285714286	43.166502508	1164	44436
21.9074089527	42	164.714285714	34.1329931956	200.0	114.0	164.714285714	34.1329931956	1153	45589
22.3242619038	43	167.333333333	45.5546070362	200.0	93.0	167.333333333	45.5546070362	1004	46593
22.8906750679	44	169.428571429	28.1011293258	200.0	127.0	169.428571429	28.1011293258	1186	47779
