Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.85745811462	0	6.04819277108	3.16000463038	17.0	3.0	6.04819277108	3.16000463038	1004	1004
2.55102205276	1	19.3076923077	13.984247266	95.0	5.0	19.3076923077	13.984247266	1004	2008
3.09337902069	2	25.275	15.5064301179	95.0	9.0	25.275	15.5064301179	1011	3019
3.64815306664	3	19.5192307692	6.84580271355	38.0	8.0	19.5192307692	6.84580271355	1015	4034
4.18239998817	4	24.4390243902	14.1611780902	81.0	7.0	24.4390243902	14.1611780902	1002	5036
4.72068405151	5	24.0476190476	8.03549382414	49.0	10.0	24.0476190476	8.03549382414	1010	6046
5.39092803001	6	27.8421052632	16.0861599811	79.0	10.0	27.8421052632	16.0861599811	1058	7104
6.05010008812	7	22.5777777778	9.86461440118	52.0	5.0	22.5777777778	9.86461440118	1016	8120
6.60573816299	8	20.9795918367	10.8448987273	56.0	5.0	20.9795918367	10.8448987273	1028	9148
7.15136003494	9	24.6097560976	13.4832833245	62.0	10.0	24.6097560976	13.4832833245	1009	10157
7.69367694855	10	32.125	14.7112839344	66.0	14.0	32.125	14.7112839344	1028	11185
8.26678395271	11	32.1875	18.3139931132	108.0	9.0	32.1875	18.3139931132	1030	12215
8.82190108299	12	41.68	19.7296122618	89.0	18.0	41.68	19.7296122618	1042	13257
9.45810508728	13	35.2068965517	15.5616223566	81.0	14.0	35.2068965517	15.5616223566	1021	14278
10.0814430714	14	34.8965517241	17.6133664518	75.0	12.0	34.8965517241	17.6133664518	1012	15290
10.6357011795	15	68.6	21.703455946	116.0	41.0	68.6	21.703455946	1029	16319
11.097743988	16	78.2307692308	33.1897895471	145.0	26.0	78.2307692308	33.1897895471	1017	17336
11.5798621178	17	70.5625	45.1427856224	205.0	13.0	70.5625	45.1427856224	1129	18465
12.0157220364	18	67.4	36.8036230101	143.0	29.0	67.4	36.8036230101	1011	19476
12.4565391541	19	57.1666666667	34.3418274282	127.0	12.0	57.1666666667	34.3418274282	1029	20505
12.9160490036	20	51.05	27.0027313433	107.0	14.0	51.05	27.0027313433	1021	21526
13.5194451809	21	81.0769230769	55.5441079593	261.0	21.0	81.0769230769	55.5441079593	1054	22580
14.0924561024	22	172.333333333	85.1541086632	338.0	66.0	172.333333333	85.1541086632	1034	23614
14.5629031658	23	160.428571429	80.2956272477	274.0	44.0	160.428571429	80.2956272477	1123	24737
15.0843670368	24	224.2	32.9569416057	280.0	181.0	224.2	32.9569416057	1121	25858
15.581289053	25	202.8	30.7076537691	243.0	150.0	202.8	30.7076537691	1014	26872
16.1859900951	26	203.6	51.967682265	277.0	118.0	203.6	51.967682265	1018	27890
17.0048291683	27	239.5	164.159221489	601.0	136.0	239.5	164.159221489	1437	29327
17.5313940048	28	270.0	46.7974358272	328.0	222.0	270.0	46.7974358272	1080	30407
18.2543580532	29	173.857142857	30.2202797162	229.0	137.0	173.857142857	30.2202797162	1217	31624
18.8925631046	30	88.5833333333	27.4574165249	122.0	34.0	88.5833333333	27.4574165249	1063	32687
19.4135689735	31	79.7692307692	26.3764284226	126.0	17.0	79.7692307692	26.3764284226	1037	33724
20.0340690613	32	63.6875	15.7548355672	92.0	29.0	63.6875	15.7548355672	1019	34743
20.5997071266	33	59.0	20.5769717088	83.0	14.0	59.0	20.5769717088	1003	35746
21.208575964	34	67.2666666667	12.5563618227	88.0	47.0	67.2666666667	12.5563618227	1009	36755
21.7881510258	35	78.7692307692	18.5520218519	114.0	29.0	78.7692307692	18.5520218519	1024	37779
22.3295280933	36	122.111111111	24.6326091208	162.0	80.0	122.111111111	24.6326091208	1099	38878
22.9156341553	37	167.571428571	46.6042828898	278.0	129.0	167.571428571	46.6042828898	1173	40051
23.5039520264	38	199.833333333	41.7469227076	264.0	150.0	199.833333333	41.7469227076	1199	41250
24.1032531261	39	727.0	273.0	1000.0	454.0	727.0	273.0	1454	42704
24.7459139824	40	547.5	311.5	859.0	236.0	547.5	311.5	1095	43799
25.7318639755	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	45799
26.4365489483	42	136.555555556	94.6374498472	316.0	46.0	136.555555556	94.6374498472	1229	47028
26.9788711071	43	31.0	13.0871206639	73.0	11.0	31.0	13.0871206639	1023	48051
27.7560191154	44	404.25	127.309416384	622.0	301.0	404.25	127.309416384	1617	49668
28.6921751499	45	469.0	287.77682325	904.0	108.0	469.0	287.77682325	1876	51544
29.2138800621	46	56.5	32.0992384818	138.0	19.0	56.5	32.0992384818	1017	52561
29.7438399792	47	61.7058823529	40.9070175281	168.0	19.0	61.7058823529	40.9070175281	1049	53610
