Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.91973900795	0	18.4545454545	8.30075173336	46.0	9.0	18.4545454545	8.30075173336	1015	1015
1.42127299309	1	22.0	10.2193337654	57.0	9.0	22.0	10.2193337654	1012	2027
1.93027901649	2	21.914893617	12.7058870377	74.0	11.0	21.914893617	12.7058870377	1030	3057
2.44646692276	3	19.8235294118	9.24334605902	51.0	8.0	19.8235294118	9.24334605902	1011	4068
2.92548298836	4	23.0	10.6855892763	63.0	10.0	23.0	10.6855892763	1012	5080
3.42273712158	5	26.7179487179	12.1780565961	60.0	12.0	26.7179487179	12.1780565961	1042	6122
3.99577999115	6	26.6153846154	10.0067038673	51.0	9.0	26.6153846154	10.0067038673	1038	7160
4.57309293747	7	29.1714285714	15.6633981248	75.0	11.0	29.1714285714	15.6633981248	1021	8181
5.05639195442	8	27.0526315789	12.5508384463	58.0	9.0	27.0526315789	12.5508384463	1028	9209
5.56470513344	9	31.75	15.2745703704	68.0	10.0	31.75	15.2745703704	1016	10225
6.10831212997	10	32.6129032258	20.914075241	104.0	9.0	32.6129032258	20.914075241	1011	11236
6.62255907059	11	33.064516129	14.7886955168	78.0	12.0	33.064516129	14.7886955168	1025	12261
6.99984312057	12	32.0	12.9831621726	55.0	10.0	32.0	12.9831621726	1024	13285
7.51308107376	13	37.0	19.998214206	105.0	14.0	37.0	19.998214206	1036	14321
7.97683191299	14	40.7692307692	22.2974777675	107.0	14.0	40.7692307692	22.2974777675	1060	15381
8.44798612595	15	36.6071428571	15.1311865405	75.0	14.0	36.6071428571	15.1311865405	1025	16406
9.02783298492	16	41.96	15.9736783491	79.0	14.0	41.96	15.9736783491	1049	17455
9.49035811424	17	41.12	15.8475739468	80.0	18.0	41.12	15.8475739468	1028	18483
9.95422291756	18	50.9	24.3143990261	131.0	20.0	50.9	24.3143990261	1018	19501
10.4127449989	19	46.6363636364	16.9291181496	86.0	22.0	46.6363636364	16.9291181496	1026	20527
10.8314530849	20	57.8333333333	34.7279106452	185.0	20.0	57.8333333333	34.7279106452	1041	21568
11.3109071255	21	46.5217391304	13.3249343427	74.0	26.0	46.5217391304	13.3249343427	1070	22638
11.8310890198	22	49.5238095238	20.0157534329	88.0	10.0	49.5238095238	20.0157534329	1040	23678
12.2413771152	23	55.9473684211	20.6460743923	95.0	23.0	55.9473684211	20.6460743923	1063	24741
12.6468670368	24	64.0	38.3747964164	176.0	23.0	64.0	38.3747964164	1024	25765
13.096298933	25	63.6875	26.9854561523	136.0	33.0	63.6875	26.9854561523	1019	26784
13.4276599884	26	53.0526315789	31.6950497284	130.0	15.0	53.0526315789	31.6950497284	1008	27792
13.9348080158	27	46.6818181818	14.0207196146	72.0	17.0	46.6818181818	14.0207196146	1027	28819
14.5418770313	28	65.5882352941	38.8815075106	141.0	21.0	65.5882352941	38.8815075106	1115	29934
15.087872982	29	67.8125	29.0715039816	137.0	26.0	67.8125	29.0715039816	1085	31019
15.5346519947	30	53.5789473684	21.8012935142	110.0	20.0	53.5789473684	21.8012935142	1018	32037
15.9996800423	31	57.5555555556	18.1359747532	106.0	32.0	57.5555555556	18.1359747532	1036	33073
16.4531159401	32	53.3157894737	19.3473856022	121.0	25.0	53.3157894737	19.3473856022	1013	34086
16.9747009277	33	73.6428571429	34.8929119754	134.0	30.0	73.6428571429	34.8929119754	1031	35117
17.4951939583	34	60.5882352941	21.8202788129	105.0	21.0	60.5882352941	21.8202788129	1030	36147
17.8966341019	35	71.5	40.0495229149	181.0	32.0	71.5	40.0495229149	1001	37148
18.1815900803	36	58.4210526316	20.9141498046	111.0	20.0	58.4210526316	20.9141498046	1110	38258
18.5660450459	37	64.25	16.9797673718	94.0	36.0	64.25	16.9797673718	1028	39286
18.9191141129	38	62.9375	23.4399998667	105.0	32.0	62.9375	23.4399998667	1007	40293
19.2839419842	39	66.0	23.8432380351	127.0	37.0	66.0	23.8432380351	1056	41349
19.756747961	40	65.875	37.1548701384	181.0	32.0	65.875	37.1548701384	1054	42403
20.242303133	41	73.3571428571	36.0785000141	160.0	32.0	73.3571428571	36.0785000141	1027	43430
