Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.60837316513	0	29.7218934911	20.5647957065	127.0	8.0	29.7218934911	20.5647957065	5023	5023
5.01521110535	1	31.5283018868	16.710939181	100.0	11.0	31.5283018868	16.710939181	5013	10036
7.16026997566	2	34.8541666667	20.3473205819	116.0	10.0	34.8541666667	20.3473205819	5019	15055
9.51023006439	3	37.3432835821	23.269384305	156.0	11.0	37.3432835821	23.269384305	5004	20059
12.1309421062	4	40.3870967742	23.1581901061	138.0	10.0	40.3870967742	23.1581901061	5008	25067
14.5977189541	5	46.5833333333	26.0953114137	130.0	9.0	46.5833333333	26.0953114137	5031	30098
17.0131499767	6	45.2142857143	26.7152406246	134.0	12.0	45.2142857143	26.7152406246	5064	35162
19.3331840038	7	49.2647058824	27.8750455801	153.0	13.0	49.2647058824	27.8750455801	5025	40187
21.8469791412	8	52.7157894737	30.3310378318	155.0	15.0	52.7157894737	30.3310378318	5008	45195
24.2888100147	9	52.6145833333	25.5062777369	148.0	19.0	52.6145833333	25.5062777369	5051	50246
26.6430981159	10	54.597826087	26.6910910811	121.0	16.0	54.597826087	26.6910910811	5023	55269
29.305824995	11	53.5531914894	25.7114168785	142.0	13.0	53.5531914894	25.7114168785	5034	60303
31.7969419956	12	57.4886363636	32.9465801502	188.0	18.0	57.4886363636	32.9465801502	5059	65362
34.2340660095	13	69.6805555556	40.8410966732	194.0	14.0	69.6805555556	40.8410966732	5017	70379
37.0129151344	14	69.8493150685	42.3607052449	200.0	11.0	69.8493150685	42.3607052449	5099	75478
39.6517720222	15	70.9154929577	32.4739316813	150.0	16.0	70.9154929577	32.4739316813	5035	80513
42.1931140423	16	77.1846153846	36.7749464499	174.0	22.0	77.1846153846	36.7749464499	5017	85530
44.9314479828	17	84.65	43.7728321374	198.0	19.0	84.65	43.7728321374	5079	90609
47.197781086	18	93.7037037037	49.9261045167	200.0	22.0	93.7037037037	49.9261045167	5060	95669
49.4541039467	19	89.375	47.7338463701	200.0	21.0	89.375	47.7338463701	5005	100674
51.6537261009	20	90.6607142857	44.1682161036	193.0	16.0	90.6607142857	44.1682161036	5077	105751
54.0125360489	21	96.8679245283	44.8313559978	200.0	23.0	96.8679245283	44.8313559978	5134	110885
56.5683751106	22	98.1730769231	41.2770755681	200.0	22.0	98.1730769231	41.2770755681	5105	115990
58.833616972	23	117.511627907	41.2572035109	200.0	18.0	117.511627907	41.2572035109	5053	121043
61.2220711708	24	133.289473684	46.3856306554	200.0	24.0	133.289473684	46.3856306554	5065	126108
63.9625411034	25	121.452380952	49.2260105369	200.0	19.0	121.452380952	49.2260105369	5101	131209
66.2148120403	26	131.41025641	41.7315707513	200.0	43.0	131.41025641	41.7315707513	5125	136334
68.3802931309	27	136.210526316	47.836430675	200.0	40.0	136.210526316	47.836430675	5176	141510
70.9767429829	28	133.052631579	47.436354795	200.0	39.0	133.052631579	47.436354795	5056	146566
73.7643179893	29	140.583333333	48.5789020278	200.0	24.0	140.583333333	48.5789020278	5061	151627
76.3307859898	30	160.46875	51.3857862004	200.0	36.0	160.46875	51.3857862004	5135	156762
78.8338799477	31	140.0	56.7846810328	200.0	16.0	140.0	56.7846810328	5040	161802
81.3019199371	32	171.6	39.1906451423	200.0	47.0	171.6	39.1906451423	5148	166950
83.6641271114	33	170.033333333	38.3757591311	200.0	62.0	170.033333333	38.3757591311	5101	172051
86.3802771568	34	186.407407407	24.2139526035	200.0	105.0	186.407407407	24.2139526035	5033	177084
