Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.03928208351	0	33.5	20.6215906273	98.0	10.0	33.5	20.6215906273	1005	1005
1.71986699104	1	33.0	22.6672991689	143.0	13.0	33.0	22.6672991689	1023	2028
2.11073112488	2	30.6666666667	18.4303219635	84.0	11.0	30.6666666667	18.4303219635	1012	3040
2.61164212227	3	36.9285714286	17.3306676391	78.0	15.0	36.9285714286	17.3306676391	1034	4074
3.00394916534	4	37.6428571429	22.7222582594	105.0	13.0	37.6428571429	22.7222582594	1054	5128
3.37712311745	5	38.7777777778	14.3148028365	72.0	16.0	38.7777777778	14.3148028365	1047	6175
3.72745895386	6	44.875	24.8567772448	137.0	14.0	44.875	24.8567772448	1077	7252
4.16096305847	7	46.3181818182	34.1938143843	146.0	11.0	46.3181818182	34.1938143843	1019	8271
4.63428401947	8	45.4347826087	28.4480091562	133.0	17.0	45.4347826087	28.4480091562	1045	9316
5.18260812759	9	46.0909090909	35.1566741251	149.0	14.0	46.0909090909	35.1566741251	1014	10330
5.66934609413	10	59.2352941176	35.3029400738	154.0	16.0	59.2352941176	35.3029400738	1007	11337
6.15924406052	11	57.1666666667	29.8891470456	149.0	30.0	57.1666666667	29.8891470456	1029	12366
6.52920103073	12	58.9411764706	20.5353943752	94.0	26.0	58.9411764706	20.5353943752	1002	13368
7.11047410965	13	72.0	48.8712594477	175.0	14.0	72.0	48.8712594477	1080	14448
7.57261395454	14	62.75	37.9053096545	159.0	26.0	62.75	37.9053096545	1004	15452
7.91911411285	15	68.0	38.9803369235	177.0	33.0	68.0	38.9803369235	1020	16472
8.41046309471	16	84.5	43.3003079281	150.0	13.0	84.5	43.3003079281	1014	17486
8.85718011856	17	69.0666666667	32.8155789561	141.0	24.0	69.0666666667	32.8155789561	1036	18522
9.18397402763	18	68.3333333333	33.6386021641	126.0	22.0	68.3333333333	33.6386021641	1025	19547
9.61503911018	19	103.0	33.3676490032	172.0	60.0	103.0	33.3676490032	1030	20577
10.1400690079	20	77.6923076923	40.4273034459	145.0	24.0	77.6923076923	40.4273034459	1010	21587
10.6921961308	21	92.2727272727	37.2999900295	149.0	31.0	92.2727272727	37.2999900295	1015	22602
11.2569730282	22	98.5454545455	45.3699212261	187.0	23.0	98.5454545455	45.3699212261	1084	23686
11.7258710861	23	80.3076923077	35.8981135467	148.0	37.0	80.3076923077	35.8981135467	1044	24730
12.3712341785	24	136.125	47.6509115862	200.0	55.0	136.125	47.6509115862	1089	25819
12.8762631416	25	126.125	39.6529869619	200.0	61.0	126.125	39.6529869619	1009	26828
13.2758481503	26	160.857142857	38.8786705072	200.0	103.0	160.857142857	38.8786705072	1126	27954
13.7268221378	27	145.125	42.9838269004	200.0	85.0	145.125	42.9838269004	1161	29115
14.2331941128	28	151.142857143	34.1443514317	200.0	120.0	151.142857143	34.1443514317	1058	30173
14.807336092	29	152.714285714	33.826085816	200.0	98.0	152.714285714	33.826085816	1069	31242
15.3548300266	30	152.857142857	36.0175694089	200.0	117.0	152.857142857	36.0175694089	1070	32312
