Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.81121516228	0	18.1376811594	7.95521160777	51.0	8.0	18.1376811594	7.95521160777	5006	5006
5.46984410286	1	18.5018450185	7.52799181738	48.0	8.0	18.5018450185	7.52799181738	5014	10020
8.14354610443	2	20.7593360996	10.0703009168	67.0	8.0	20.7593360996	10.0703009168	5003	15023
10.5014741421	3	21.5450643777	10.6926987291	77.0	8.0	21.5450643777	10.6926987291	5020	20043
13.1895730495	4	23.4392523364	11.2101235706	71.0	8.0	23.4392523364	11.2101235706	5016	25059
15.5759730339	5	27.8611111111	14.9687689277	95.0	9.0	27.8611111111	14.9687689277	5015	30074
18.216408968	6	27.489010989	13.7536165118	73.0	10.0	27.489010989	13.7536165118	5003	35077
20.7185080051	7	29.4736842105	15.065671365	77.0	9.0	29.4736842105	15.065671365	5040	40117
23.3120641708	8	32.1794871795	14.9993534816	85.0	11.0	32.1794871795	14.9993534816	5020	45137
25.8856580257	9	35.7517730496	17.6125181257	117.0	10.0	35.7517730496	17.6125181257	5041	50178
28.4374461174	10	33.2516556291	16.8307580872	90.0	12.0	33.2516556291	16.8307580872	5021	55199
30.8879079819	11	34.387755102	17.0439404037	129.0	11.0	34.387755102	17.0439404037	5055	60254
32.251543045	12	38.8294573643	21.1642246156	148.0	11.0	38.8294573643	21.1642246156	5009	65263
34.7200081348	13	36.1151079137	16.7843191364	96.0	11.0	36.1151079137	16.7843191364	5020	70283
37.5195510387	14	39.9285714286	17.7044423496	94.0	15.0	39.9285714286	17.7044423496	5031	75314
39.9310669899	15	41.2276422764	19.2657128389	111.0	13.0	41.2276422764	19.2657128389	5071	80385
42.4910771847	16	46.9345794393	19.941161595	118.0	14.0	46.9345794393	19.941161595	5022	85407
44.9593009949	17	47.5283018868	21.9760622544	107.0	12.0	47.5283018868	21.9760622544	5038	90445
46.7737591267	18	47.2924528302	21.9450286549	145.0	14.0	47.2924528302	21.9450286549	5013	95458
49.2313640118	19	48.8349514563	22.0775759747	138.0	19.0	48.8349514563	22.0775759747	5030	100488
51.672752142	20	48.5096153846	21.0690235583	114.0	16.0	48.5096153846	21.0690235583	5045	105533
54.0338599682	21	52.7789473684	24.1081680622	174.0	12.0	52.7789473684	24.1081680622	5014	110547
