Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.89560294151	0	5.79310344828	3.21325534448	23.0	2.0	5.79310344828	3.21325534448	1008	1008
2.53603482246	1	17.8070175439	10.5255555281	67.0	5.0	17.8070175439	10.5255555281	1015	2023
3.09336590767	2	21.3404255319	8.4558341832	45.0	6.0	21.3404255319	8.4558341832	1003	3026
3.65157794952	3	24.756097561	9.7699901086	57.0	11.0	24.756097561	9.7699901086	1015	4041
4.19248890877	4	26.6315789474	12.2419061395	66.0	9.0	26.6315789474	12.2419061395	1012	5053
4.72101593018	5	26.0769230769	9.94699958726	55.0	10.0	26.0769230769	9.94699958726	1017	6070
5.20713496208	6	23.6279069767	10.1386280798	53.0	9.0	23.6279069767	10.1386280798	1016	7086
5.69032096863	7	23.0227272727	9.99201644124	52.0	6.0	23.0227272727	9.99201644124	1013	8099
6.16787385941	8	30.2647058824	13.9269286837	76.0	12.0	30.2647058824	13.9269286837	1029	9128
6.66365599632	9	29.0	10.1671740701	60.0	13.0	29.0	10.1671740701	1015	10143
7.19644498825	10	37.5925925926	14.4715794507	73.0	12.0	37.5925925926	14.4715794507	1015	11158
7.72600483894	11	43.6956521739	21.8819655397	97.0	15.0	43.6956521739	21.8819655397	1005	12163
8.25840997696	12	56.2222222222	24.5188262261	114.0	24.0	56.2222222222	24.5188262261	1012	13175
8.80065584183	13	55.8333333333	31.5563869218	120.0	16.0	55.8333333333	31.5563869218	1005	14180
9.41661691666	14	34.1935483871	15.9725961993	89.0	11.0	34.1935483871	15.9725961993	1060	15240
10.0470609665	15	37.2857142857	20.8546965297	99.0	10.0	37.2857142857	20.8546965297	1044	16284
10.6536049843	16	44.0434782609	27.1461075132	118.0	7.0	44.0434782609	27.1461075132	1013	17297
11.2768409252	17	59.4705882353	33.2426332344	112.0	10.0	59.4705882353	33.2426332344	1011	18308
11.7552108765	18	89.8333333333	35.0519455792	133.0	12.0	89.8333333333	35.0519455792	1078	19386
12.1988198757	19	205.0	44.9399599466	265.0	142.0	205.0	44.9399599466	1025	20411
12.796061039	20	184.0	77.3433901507	297.0	116.0	184.0	77.3433901507	1104	21515
13.4047808647	21	145.142857143	65.5121113588	265.0	85.0	145.142857143	65.5121113588	1016	22531
13.9235789776	22	271.0	59.7662111899	373.0	221.0	271.0	59.7662111899	1084	23615
14.5510790348	23	254.4	132.756318117	403.0	30.0	254.4	132.756318117	1272	24887
15.3028619289	24	252.8	131.257609303	408.0	59.0	252.8	131.257609303	1264	26151
15.8647170067	25	182.428571429	90.4004695671	325.0	30.0	182.428571429	90.4004695671	1277	27428
16.3142039776	26	127.0	79.0363840266	271.0	29.0	127.0	79.0363840266	1016	28444
16.774823904	27	116.888888889	34.9648853834	163.0	64.0	116.888888889	34.9648853834	1052	29496
17.6194839478	28	241.5	140.649386774	484.0	94.0	241.5	140.649386774	1449	30945
18.2755038738	29	179.833333333	44.1603769106	232.0	118.0	179.833333333	44.1603769106	1079	32024
19.044508934	30	284.0	172.739109642	547.0	112.0	284.0	172.739109642	1420	33444
19.5412819386	31	230.4	82.1622784494	342.0	117.0	230.4	82.1622784494	1152	34596
19.9983179569	32	533.5	80.5	614.0	453.0	533.5	80.5	1067	35663
20.8634560108	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	37663
21.4641170502	34	347.666666667	108.971963775	466.0	203.0	347.666666667	108.971963775	1043	38706
22.3080868721	35	352.0	215.334623319	675.0	117.0	352.0	215.334623319	1408	40114
23.0090470314	36	250.4	191.643001438	611.0	58.0	250.4	191.643001438	1252	41366
23.6315460205	37	194.5	86.0247057536	379.0	112.0	194.5	86.0247057536	1167	42533
24.0922369957	38	178.666666667	97.6399280805	372.0	96.0	178.666666667	97.6399280805	1072	43605
24.8239119053	39	256.333333333	215.589630755	704.0	69.0	256.333333333	215.589630755	1538	45143
25.7731108665	40	805.5	194.5	1000.0	611.0	805.5	194.5	1611	46754
26.3616859913	41	533.0	467.0	1000.0	66.0	533.0	467.0	1066	47820
27.4227628708	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	49820
28.2593510151	43	783.5	216.5	1000.0	567.0	783.5	216.5	1567	51387
29.2978930473	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	53387
30.4539499283	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	55387
31.1649019718	46	655.0	88.0	743.0	567.0	655.0	88.0	1310	56697
32.1375398636	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	58697
33.1247029305	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	60697
34.2313690186	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	62697
35.3192629814	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	64697
36.148255825	51	853.0	147.0	1000.0	706.0	853.0	147.0	1706	66403
36.751652956	52	165.142857143	24.6137509269	195.0	127.0	165.142857143	24.6137509269	1156	67559
37.3751978874	53	315.5	89.7900328544	458.0	210.0	315.5	89.7900328544	1262	68821
38.3367919922	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	70821
39.4123659134	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	72821
40.257078886	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	74821
41.4266169071	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	76821
42.4273629189	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	78821
43.1492710114	59	417.666666667	237.599569771	718.0	137.0	417.666666667	237.599569771	1253	80074
43.6880178452	60	132.625	54.3597679815	228.0	52.0	132.625	54.3597679815	1061	81135
44.2556419373	61	514.0	84.0	598.0	430.0	514.0	84.0	1028	82163
44.9423978329	62	579.0	421.0	1000.0	158.0	579.0	421.0	1158	83321
45.5796928406	63	221.4	72.7532817129	331.0	142.0	221.4	72.7532817129	1107	84428
46.1406519413	64	80.5384615385	35.1887556005	139.0	26.0	80.5384615385	35.1887556005	1047	85475
46.7827749252	65	40.56	30.9542630344	165.0	16.0	40.56	30.9542630344	1014	86489
47.4326639175	66	44.347826087	34.7720636189	156.0	7.0	44.347826087	34.7720636189	1020	87509
48.2205300331	67	133.0	131.503274146	449.0	27.0	133.0	131.503274146	1197	88706
49.1512088776	68	816.0	184.0	1000.0	632.0	816.0	184.0	1632	90338
50.2891249657	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	92338
51.2695200443	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	94338
52.4022760391	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	96338
53.2464380264	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	98338
54.0930979252	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	100338
55.1643948555	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	102338
56.1922109127	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	104338
57.158839941	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	106338
58.3533499241	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	108338
58.8868319988	78	150.857142857	50.3173601722	242.0	73.0	150.857142857	50.3173601722	1056	109394
59.4816939831	79	30.5882352941	19.99281878	87.0	7.0	30.5882352941	19.99281878	1040	110434
60.108039856	80	27.6756756757	23.0616729592	112.0	5.0	27.6756756757	23.0616729592	1024	111458
60.7303109169	81	209.5	148.140417622	406.0	23.0	209.5	148.140417622	1257	112715
61.7724399567	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	114715
62.7583639622	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	116715
63.8060908318	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	118715
64.8159899712	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	120715
65.6659829617	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	122715
66.0976119041	87	503.0	497.0	1000.0	6.0	503.0	497.0	1006	123721
67.1550438404	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	125721
68.2001669407	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	127721
69.3333828449	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	129721
70.1799809933	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	131721
71.2539589405	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	133721
72.384116888	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	135721
73.4797348976	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	137721
74.4742529392	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	139721
75.6106760502	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	141721
76.6430499554	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	143721
77.7787089348	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	145721
78.7992339134	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	147721
