55000,-inf,-20.16949152542373
60000,-inf,-20.215384615384615
65000,-inf,-20.267605633802816
70000,-inf,-20.2987012987013
75000,-inf,-20.313253012048193
80000,-inf,-20.34090909090909
85000,-inf,-20.340425531914892
90000,-inf,-20.34
95000,-20.350000000000001,-20.359999999999999
100000,-20.350000000000001,-20.350000000000001
105000,-20.34,-20.399999999999999
110000,-20.34,-20.43
115000,-20.34,-20.449999999999999
120000,-20.34,-20.52
125000,-20.34,-20.550000000000001
130000,-20.34,-20.600000000000001
135000,-20.34,-20.600000000000001
140000,-20.34,-20.59
145000,-20.34,-20.550000000000001
150000,-20.34,-20.530000000000001
155000,-20.34,-20.510000000000002
160000,-20.34,-20.539999999999999
165000,-20.34,-20.539999999999999
170000,-20.34,-20.559999999999999
175000,-20.34,-20.57
180000,-20.34,-20.530000000000001
185000,-20.34,-20.539999999999999
190000,-20.34,-20.530000000000001
195000,-20.34,-20.579999999999998
200000,-20.34,-20.600000000000001
205000,-20.34,-20.579999999999998
210000,-20.34,-20.59
215000,-20.34,-20.620000000000001
220000,-20.34,-20.629999999999999
225000,-20.34,-20.690000000000001
230000,-20.34,-20.719999999999999
235000,-20.34,-20.760000000000002
240000,-20.34,-20.77
245000,-20.34,-20.760000000000002
250000,-20.34,-20.739999999999998
255000,-20.34,-20.73
260000,-20.34,-20.739999999999998
265000,-20.34,-20.739999999999998
270000,-20.34,-20.68
275000,-20.34,-20.66
280000,-20.34,-20.66
285000,-20.34,-20.629999999999999
290000,-20.34,-20.640000000000001
295000,-20.34,-20.640000000000001
300000,-20.34,-20.620000000000001
305000,-20.34,-20.620000000000001
310000,-20.34,-20.620000000000001
315000,-20.34,-20.559999999999999
320000,-20.34,-20.48
325000,-20.34,-20.449999999999999
330000,-20.34,-20.390000000000001
335000,-20.34,-20.359999999999999
340000,-20.329999999999998,-20.329999999999998
345000,-20.300000000000001,-20.300000000000001
350000,-20.289999999999999,-20.289999999999999
355000,-20.260000000000002,-20.260000000000002
360000,-20.23,-20.239999999999998
365000,-20.190000000000001,-20.199999999999999
370000,-20.18,-20.199999999999999
375000,-20.16,-20.170000000000002
380000,-20.120000000000001,-20.129999999999999
385000,-20.09,-20.09
390000,-20.0,-20.0
395000,-19.91,-19.91
400000,-19.84,-19.84
405000,-19.800000000000001,-19.800000000000001
410000,-19.719999999999999,-19.719999999999999
415000,-19.609999999999999,-19.609999999999999
420000,-19.550000000000001,-19.550000000000001
425000,-19.460000000000001,-19.460000000000001
430000,-19.440000000000001,-19.440000000000001
435000,-19.370000000000001,-19.370000000000001
440000,-19.23,-19.23
445000,-19.199999999999999,-19.210000000000001
450000,-19.18,-19.18
455000,-19.129999999999999,-19.129999999999999
460000,-19.079999999999998,-19.079999999999998
465000,-19.050000000000001,-19.050000000000001
470000,-19.02,-19.039999999999999
475000,-18.969999999999999,-18.969999999999999
480000,-18.949999999999999,-18.949999999999999
485000,-18.84,-18.84
490000,-18.789999999999999,-18.789999999999999
495000,-18.75,-18.75
500000,-18.719999999999999,-18.719999999999999
505000,-18.719999999999999,-18.719999999999999
510000,-18.710000000000001,-18.710000000000001
515000,-18.690000000000001,-18.690000000000001
520000,-18.620000000000001,-18.620000000000001
525000,-18.559999999999999,-18.559999999999999
530000,-18.539999999999999,-18.539999999999999
535000,-18.530000000000001,-18.530000000000001
540000,-18.460000000000001,-18.469999999999999
545000,-18.440000000000001,-18.440000000000001
550000,-18.390000000000001,-18.390000000000001
555000,-18.289999999999999,-18.289999999999999
560000,-18.210000000000001,-18.210000000000001
565000,-18.140000000000001,-18.140000000000001
570000,-18.02,-18.02
575000,-17.98,-17.98
580000,-17.98,-17.98
585000,-17.859999999999999,-17.859999999999999
590000,-17.73,-17.73
595000,-17.68,-17.68
600000,-17.559999999999999,-17.559999999999999
605000,-17.530000000000001,-17.530000000000001
610000,-17.530000000000001,-17.530000000000001
615000,-17.440000000000001,-17.440000000000001
620000,-17.41,-17.41
625000,-17.280000000000001,-17.280000000000001
630000,-17.109999999999999,-17.109999999999999
635000,-17.109999999999999,-17.109999999999999
640000,-17.050000000000001,-17.050000000000001
645000,-16.98,-16.98
650000,-16.91,-16.91
655000,-16.77,-16.77
660000,-16.710000000000001,-16.710000000000001
665000,-16.600000000000001,-16.600000000000001
670000,-16.539999999999999,-16.539999999999999
675000,-16.449999999999999,-16.449999999999999
680000,-16.309999999999999,-16.309999999999999
685000,-16.23,-16.23
690000,-16.129999999999999,-16.129999999999999
695000,-16.050000000000001,-16.050000000000001
700000,-16.030000000000001,-16.030000000000001
705000,-15.98,-15.98
710000,-15.91,-15.91
715000,-15.789999999999999,-15.789999999999999
720000,-15.640000000000001,-15.640000000000001
725000,-15.57,-15.57
730000,-15.44,-15.44
735000,-15.34,-15.34
740000,-15.23,-15.23
745000,-15.16,-15.16
750000,-15.09,-15.09
755000,-14.970000000000001,-14.970000000000001
760000,-14.949999999999999,-14.949999999999999
765000,-14.85,-14.85
770000,-14.77,-14.77
775000,-14.720000000000001,-14.720000000000001
780000,-14.550000000000001,-14.550000000000001
785000,-14.52,-14.52
790000,-14.42,-14.42
795000,-14.31,-14.31
800000,-14.210000000000001,-14.210000000000001
805000,-14.210000000000001,-14.220000000000001
810000,-14.109999999999999,-14.109999999999999
815000,-13.98,-13.98
820000,-13.869999999999999,-13.869999999999999
825000,-13.779999999999999,-13.779999999999999
830000,-13.67,-13.67
835000,-13.470000000000001,-13.470000000000001
840000,-13.42,-13.42
845000,-13.380000000000001,-13.380000000000001
850000,-13.25,-13.26
855000,-13.23,-13.23
860000,-13.199999999999999,-13.199999999999999
865000,-13.09,-13.09
870000,-12.960000000000001,-12.960000000000001
875000,-12.869999999999999,-12.869999999999999
880000,-12.77,-12.77
885000,-12.76,-12.76
890000,-12.58,-12.58
895000,-12.539999999999999,-12.539999999999999
900000,-12.44,-12.44
905000,-12.369999999999999,-12.369999999999999
910000,-12.19,-12.19
915000,-12.119999999999999,-12.119999999999999
920000,-12.09,-12.09
925000,-12.039999999999999,-12.039999999999999
930000,-11.960000000000001,-11.960000000000001
935000,-11.92,-11.92
940000,-11.9,-11.9
945000,-11.859999999999999,-11.859999999999999
950000,-11.710000000000001,-11.710000000000001
955000,-11.65,-11.65
960000,-11.609999999999999,-11.609999999999999
965000,-11.609999999999999,-11.67
970000,-11.59,-11.59
975000,-11.52,-11.52
980000,-11.44,-11.44
985000,-11.43,-11.449999999999999
990000,-11.35,-11.35
995000,-11.35,-11.35
1000000,-11.15,-11.15
1005000,-11.07,-11.07
1010000,-10.93,-10.93
1015000,-10.91,-10.91
1020000,-10.91,-10.94
1025000,-10.91,-10.93
1030000,-10.83,-10.83
1035000,-10.76,-10.76
1040000,-10.710000000000001,-10.710000000000001
1045000,-10.69,-10.69
1050000,-10.66,-10.67
1055000,-10.56,-10.56
1060000,-10.56,-10.56
1065000,-10.449999999999999,-10.449999999999999
1070000,-10.43,-10.43
1075000,-10.43,-10.44
1080000,-10.24,-10.24
1085000,-10.199999999999999,-10.24
1090000,-10.15,-10.15
1095000,-10.140000000000001,-10.140000000000001
1100000,-10.130000000000001,-10.130000000000001
1105000,-10.1,-10.1
1110000,-9.8699999999999992,-9.8699999999999992
1115000,-9.8699999999999992,-9.9100000000000001
1120000,-9.75,-9.75
1125000,-9.75,-9.7599999999999998
1130000,-9.6699999999999999,-9.6699999999999999
1135000,-9.6199999999999992,-9.6199999999999992
1140000,-9.6199999999999992,-9.6400000000000006
1145000,-9.5600000000000005,-9.5600000000000005
1150000,-9.5600000000000005,-9.6099999999999994
1155000,-9.5199999999999996,-9.5199999999999996
1160000,-9.5199999999999996,-9.5600000000000005
1165000,-9.5199999999999996,-9.5500000000000007
1170000,-9.5199999999999996,-9.5399999999999991
1175000,-9.5099999999999998,-9.5099999999999998
1180000,-9.5099999999999998,-9.5399999999999991
1185000,-9.3800000000000008,-9.3800000000000008
1190000,-9.3000000000000007,-9.3399999999999999
1195000,-9.3000000000000007,-9.3200000000000003
1200000,-9.3000000000000007,-9.3200000000000003
1205000,-9.0899999999999999,-9.0899999999999999
1210000,-8.9800000000000004,-8.9800000000000004
1215000,-8.9800000000000004,-9.0199999999999996
1220000,-8.8900000000000006,-8.8900000000000006
1225000,-8.8900000000000006,-9.0
1230000,-8.8900000000000006,-9.0600000000000005
1235000,-8.8900000000000006,-8.9399999999999995
1240000,-8.6699999999999999,-8.6699999999999999
1245000,-8.4600000000000009,-8.5299999999999994
1250000,-8.3499999999999996,-8.3499999999999996
1255000,-8.25,-8.25
1260000,-8.0999999999999996,-8.0999999999999996
1265000,-7.9400000000000004,-7.96
1270000,-7.8899999999999997,-7.8899999999999997
1275000,-7.75,-7.75
1280000,-7.6799999999999997,-7.6799999999999997
1285000,-7.5300000000000002,-7.5499999999999998
1290000,-7.5300000000000002,-7.5999999999999996
1295000,-7.46,-7.46
1300000,-7.46,-7.5199999999999996
1305000,-7.46,-7.4900000000000002
1310000,-7.3399999999999999,-7.3399999999999999
1315000,-7.3399999999999999,-7.3700000000000001
1320000,-7.2800000000000002,-7.2800000000000002
1325000,-7.2300000000000004,-7.2300000000000004
1330000,-6.8499999999999996,-6.8499999999999996
1335000,-6.6799999999999997,-6.6799999999999997
1340000,-6.5199999999999996,-6.5999999999999996
1345000,-6.5199999999999996,-6.6299999999999999
1350000,-6.5199999999999996,-6.6399999999999997
1355000,-6.4100000000000001,-6.4100000000000001
1360000,-6.2999999999999998,-6.2999999999999998
1365000,-6.2999999999999998,-6.3300000000000001
1370000,-6.2999999999999998,-6.46
1375000,-6.2999999999999998,-6.5099999999999998
1380000,-6.2999999999999998,-6.5899999999999999
1385000,-6.2999999999999998,-6.6299999999999999
1390000,-6.2999999999999998,-6.5300000000000002
1395000,-6.2999999999999998,-6.46
1400000,-6.2999999999999998,-6.4500000000000002
1405000,-6.2400000000000002,-6.2400000000000002
1410000,-6.2400000000000002,-6.2599999999999998
1415000,-6.2199999999999998,-6.2699999999999996
1420000,-6.1299999999999999,-6.1299999999999999
1425000,-5.9500000000000002,-6.1799999999999997
1430000,-5.9500000000000002,-6.25
1435000,-5.9500000000000002,-6.21
1440000,-5.9500000000000002,-6.3200000000000003
1445000,-5.9500000000000002,-6.3700000000000001
1450000,-5.9500000000000002,-6.5899999999999999
1455000,-5.9500000000000002,-6.4699999999999998
1460000,-5.9500000000000002,-6.2999999999999998
1465000,-5.9500000000000002,-6.3799999999999999
1470000,-5.9500000000000002,-6.2800000000000002
1475000,-5.9500000000000002,-6.2999999999999998
1480000,-5.9500000000000002,-6.3499999999999996
1485000,-5.9500000000000002,-6.1100000000000003
1490000,-5.7999999999999998,-5.7999999999999998
1495000,-5.3300000000000001,-5.3300000000000001
1500000,-5.0599999999999996,-5.0599999999999996
1505000,-4.8600000000000003,-4.9299999999999997
1510000,-4.8499999999999996,-4.8499999999999996
1515000,-4.6900000000000004,-4.6900000000000004
1520000,-4.6900000000000004,-4.8600000000000003
1525000,-4.6900000000000004,-4.6900000000000004
1530000,-4.5800000000000001,-4.5800000000000001
1535000,-4.3899999999999997,-4.3899999999999997
1540000,-4.3899999999999997,-4.4299999999999997
1545000,-4.3899999999999997,-4.4299999999999997
1550000,-4.3099999999999996,-4.3099999999999996
1555000,-4.3099999999999996,-4.4100000000000001
1560000,-4.29,-4.29
1565000,-4.21,-4.21
1570000,-4.0,-4.0
1575000,-3.8300000000000001,-3.8300000000000001
1580000,-3.8300000000000001,-4.0199999999999996
1585000,-3.8300000000000001,-4.0
1590000,-3.8100000000000001,-3.8100000000000001
1595000,-3.8100000000000001,-3.9399999999999999
1600000,-3.8100000000000001,-4.3099999999999996
1605000,-3.8100000000000001,-4.3099999999999996
1610000,-3.8100000000000001,-4.21
1615000,-3.8100000000000001,-4.1100000000000003
1620000,-3.8100000000000001,-3.9900000000000002
1625000,-3.77,-3.77
1630000,-3.54,-3.54
1635000,-3.4900000000000002,-3.4900000000000002
1640000,-3.2200000000000002,-3.2200000000000002
1645000,-2.8599999999999999,-2.8599999999999999
1650000,-2.7400000000000002,-2.7400000000000002
1655000,-2.6400000000000001,-2.6400000000000001
1660000,-2.4300000000000002,-2.4300000000000002
1665000,-2.2799999999999998,-2.2799999999999998
1670000,-2.2799999999999998,-2.3799999999999999
1675000,-2.2799999999999998,-2.3900000000000001
1680000,-2.2799999999999998,-2.48
1685000,-2.2799999999999998,-2.6000000000000001
1690000,-2.2799999999999998,-2.4700000000000002
1695000,-2.21,-2.21
1700000,-1.9399999999999999,-1.9399999999999999
1705000,-1.9399999999999999,-1.95
1710000,-1.8400000000000001,-1.8400000000000001
1715000,-1.79,-1.79
1720000,-1.76,-1.76
1725000,-1.6200000000000001,-1.6200000000000001
1730000,-1.25,-1.25
1735000,-1.05,-1.05
1740000,-0.98999999999999999,-0.98999999999999999
1745000,-0.42999999999999999,-0.42999999999999999
1750000,-0.080000000000000002,-0.080000000000000002
1755000,0.13,0.13
1760000,0.48999999999999999,0.48999999999999999
1765000,0.66000000000000003,0.66000000000000003
1770000,0.83999999999999997,0.83999999999999997
1775000,1.26,1.26
1780000,1.28,1.28
1785000,1.5700000000000001,1.5700000000000001
1790000,1.75,1.75
1795000,1.98,1.98
1800000,2.21,2.21
1805000,2.77,2.77
1810000,2.98,2.98
1815000,3.1099999999999999,3.1099999999999999
1820000,3.1600000000000001,3.1600000000000001
1825000,3.1600000000000001,3.0899999999999999
1830000,3.2400000000000002,3.2400000000000002
1835000,3.3700000000000001,3.3700000000000001
1840000,3.3700000000000001,3.3700000000000001
1845000,3.73,3.73
1850000,4.25,4.25
1855000,4.3899999999999997,4.3899999999999997
1860000,4.3899999999999997,4.29
1865000,4.3899999999999997,4.2400000000000002
1870000,4.3899999999999997,4.1799999999999997
1875000,4.3899999999999997,4.2400000000000002
1880000,4.6900000000000004,4.6900000000000004
1885000,4.6900000000000004,4.6900000000000004
1890000,4.8799999999999999,4.8799999999999999
1895000,5.0300000000000002,5.0300000000000002
1900000,5.46,5.46
1905000,5.6399999999999997,5.6399999999999997
1910000,5.9400000000000004,5.9400000000000004
1915000,6.3600000000000003,6.3600000000000003
1920000,6.6799999999999997,6.6799999999999997
1925000,6.8499999999999996,6.8499999999999996
1930000,7.3600000000000003,7.3600000000000003
1935000,7.4900000000000002,7.4900000000000002
1940000,7.7000000000000002,7.7000000000000002
1945000,8.0,8.0
1950000,8.2300000000000004,8.2300000000000004
1955000,8.8000000000000007,8.8000000000000007
1960000,8.9499999999999993,8.9499999999999993
1965000,9.3100000000000005,9.3100000000000005
1970000,9.3800000000000008,9.3200000000000003
1975000,9.4700000000000006,9.4700000000000006
1980000,9.5199999999999996,9.5199999999999996
1985000,9.8499999999999996,9.8499999999999996
1990000,9.9000000000000004,9.9000000000000004
1995000,9.9000000000000004,9.8200000000000003
2000000,9.9000000000000004,9.9000000000000004
2005000,9.9900000000000002,9.9399999999999995
2010000,10.08,10.08
2015000,10.210000000000001,10.210000000000001
2020000,10.69,10.69
2025000,10.93,10.93
2030000,11.199999999999999,11.199999999999999
2035000,11.4,11.4
2040000,11.859999999999999,11.859999999999999
2045000,12.44,12.44
2050000,12.529999999999999,12.529999999999999
2055000,12.699999999999999,12.699999999999999
2060000,12.859999999999999,12.859999999999999
2065000,12.890000000000001,12.890000000000001
2070000,12.970000000000001,12.970000000000001
2075000,13.199999999999999,13.199999999999999
2080000,13.26,13.26
2085000,13.6,13.6
2090000,13.84,13.84
2095000,14.06,14.06
2100000,14.51,14.51
2105000,15.06,15.06
2110000,15.33,15.33
2115000,15.550000000000001,15.550000000000001
2120000,15.869999999999999,15.869999999999999
2125000,16.27,16.27
2130000,16.48,16.48
2135000,16.890000000000001,16.890000000000001
2140000,17.140000000000001,17.140000000000001
2145000,17.300000000000001,17.300000000000001
2150000,17.390000000000001,17.390000000000001
2155000,17.609999999999999,17.609999999999999
2160000,17.77,17.77
2165000,17.989999999999998,17.989999999999998
2170000,18.210000000000001,18.210000000000001
2175000,18.41,18.41
2180000,18.510000000000002,18.510000000000002
2185000,18.73,18.73
2190000,18.879999999999999,18.879999999999999
2195000,19.149999999999999,19.149999999999999
2200000,19.440000000000001,19.440000000000001
2205000,19.489999999999998,19.489999999999998
2210000,19.66,19.66
2215000,19.82,19.82
2220000,19.890000000000001,19.890000000000001
2225000,19.960000000000001,19.93
2230000,19.960000000000001,19.960000000000001
2235000,20.059999999999999,20.059999999999999
2240000,20.07,20.07
2245000,20.140000000000001,20.140000000000001
2250000,20.219999999999999,20.219999999999999
2255000,20.27,20.27
2260000,20.32,20.309999999999999
2265000,20.370000000000001,20.370000000000001
2270000,20.390000000000001,20.390000000000001
2275000,20.399999999999999,20.390000000000001
2280000,20.399999999999999,20.379999999999999
2285000,20.41,20.41
2290000,20.41,20.41
2295000,20.41,20.399999999999999
2300000,20.41,20.390000000000001
2305000,20.41,20.399999999999999
2310000,20.41,20.399999999999999
2315000,20.449999999999999,20.43
2320000,20.449999999999999,20.390000000000001
2325000,20.449999999999999,20.390000000000001
2330000,20.449999999999999,20.379999999999999
2335000,20.449999999999999,20.359999999999999
2340000,20.449999999999999,20.359999999999999
2345000,20.449999999999999,20.34
2350000,20.449999999999999,20.32
2355000,20.449999999999999,20.300000000000001
2360000,20.449999999999999,20.27
2365000,20.449999999999999,20.27
2370000,20.449999999999999,20.260000000000002
