Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.06975793839	0	15.9206349206	6.28250679748	37.0	8.0	15.9206349206	6.28250679748	1003	1003
1.52903199196	1	18.7777777778	9.49008579493	48.0	8.0	18.7777777778	9.49008579493	1014	2017
2.02599406242	2	20.04	11.5151378628	70.0	9.0	20.04	11.5151378628	1002	3019
2.34277200699	3	25.05	11.0588200094	56.0	9.0	25.05	11.0588200094	1002	4021
2.8269879818	4	22.8181818182	11.5114028986	57.0	11.0	22.8181818182	11.5114028986	1004	5025
3.23701906204	5	24.4523809524	15.9883921896	98.0	9.0	24.4523809524	15.9883921896	1027	6052
3.79542303085	6	34.0967741935	19.5024478839	93.0	10.0	34.0967741935	19.5024478839	1057	7109
4.24172306061	7	45.9090909091	27.0939595598	112.0	12.0	45.9090909091	27.0939595598	1010	8119
4.81516289711	8	57.2777777778	29.8194670858	144.0	14.0	57.2777777778	29.8194670858	1031	9150
5.36609911919	9	48.2727272727	24.5600966429	117.0	19.0	48.2727272727	24.5600966429	1062	10212
5.70223808289	10	62.9375	42.3902535231	185.0	18.0	62.9375	42.3902535231	1007	11219
6.08062195778	11	57.6666666667	41.2701129417	182.0	16.0	57.6666666667	41.2701129417	1038	12257
6.46042704582	12	50.15	29.1003006857	106.0	16.0	50.15	29.1003006857	1003	13260
6.94782209396	13	97.25	60.9400319987	200.0	19.0	97.25	60.9400319987	1167	14427
7.37326312065	14	91.5454545455	48.856680266	170.0	14.0	91.5454545455	48.856680266	1007	15434
7.70140910149	15	72.1428571429	23.5003256599	110.0	23.0	72.1428571429	23.5003256599	1010	16444
8.09701895714	16	64.3125	30.6262117107	123.0	18.0	64.3125	30.6262117107	1029	17473
8.42891407013	17	70.4	50.9140452135	200.0	27.0	70.4	50.9140452135	1056	18529
9.08661198616	18	85.7142857143	48.4980538217	200.0	27.0	85.7142857143	48.4980538217	1200	19729
9.58960294724	19	61.2352941176	30.6930331466	122.0	17.0	61.2352941176	30.6930331466	1041	20770
10.0989279747	20	99.0	52.1187455371	191.0	22.0	99.0	52.1187455371	1089	21859
10.5202350616	21	86.75	31.7808249316	124.0	24.0	86.75	31.7808249316	1041	22900
11.0921850204	22	117.0	37.859388972	171.0	62.0	117.0	37.859388972	1053	23953
11.5637490749	23	86.5	38.6037562939	146.0	20.0	86.5	38.6037562939	1038	24991
12.1189579964	24	85.9166666667	45.0323186414	146.0	33.0	85.9166666667	45.0323186414	1031	26022
12.6693069935	25	125.555555556	43.0351564579	196.0	70.0	125.555555556	43.0351564579	1130	27152
13.2119240761	26	118.111111111	47.9755596214	188.0	32.0	118.111111111	47.9755596214	1063	28215
13.7615940571	27	111.9	57.6202221447	190.0	17.0	111.9	57.6202221447	1119	29334
14.3398320675	28	94.6363636364	52.3871474996	200.0	29.0	94.6363636364	52.3871474996	1041	30375
14.7985270023	29	105.9	63.3426396671	200.0	26.0	105.9	63.3426396671	1059	31434
15.2378840446	30	156.857142857	48.3925276742	200.0	70.0	156.857142857	48.3925276742	1098	32532
15.7401750088	31	124.222222222	41.3918343471	200.0	43.0	124.222222222	41.3918343471	1118	33650
16.1840040684	32	125.777777778	45.2763803465	200.0	41.0	125.777777778	45.2763803465	1132	34782
16.8416500092	33	131.222222222	49.6985977396	200.0	56.0	131.222222222	49.6985977396	1181	35963
17.2976961136	34	146.625	51.2541156884	200.0	62.0	146.625	51.2541156884	1173	37136
17.7378458977	35	135.0	49.4873721266	200.0	34.0	135.0	49.4873721266	1080	38216
18.226913929	36	119.0	66.0530090155	200.0	17.0	119.0	66.0530090155	1190	39406
18.6725440025	37	157.857142857	37.7375469391	200.0	88.0	157.857142857	37.7375469391	1105	40511
19.2121360302	38	128.444444444	53.1101813029	200.0	21.0	128.444444444	53.1101813029	1156	41667
19.7384469509	39	175.666666667	34.8743777324	200.0	101.0	175.666666667	34.8743777324	1054	42721
20.3444859982	40	130.555555556	42.3008040667	196.0	54.0	130.555555556	42.3008040667	1175	43896
20.9612588882	41	138.5	40.8166632639	200.0	86.0	138.5	40.8166632639	1108	45004
21.5601780415	42	135.875	40.3653239179	200.0	90.0	135.875	40.3653239179	1087	46091
22.0474839211	43	132.625	38.9452741035	200.0	94.0	132.625	38.9452741035	1061	47152
22.5462350845	44	157.0	40.6729113082	200.0	81.0	157.0	40.6729113082	1099	48251
22.9532980919	45	168.666666667	28.4468314971	200.0	125.0	168.666666667	28.4468314971	1012	49263
