Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.94768381119	0	6.08484848485	3.64385087778	33.0	3.0	6.08484848485	3.64385087778	1004	1004
2.82763886452	1	7.31386861314	3.99406827485	29.0	3.0	7.31386861314	3.99406827485	1002	2006
3.85012483597	2	9.48113207547	4.80807326584	28.0	3.0	9.48113207547	4.80807326584	1005	3011
4.90671086311	3	12.0714285714	7.08248294215	36.0	4.0	12.0714285714	7.08248294215	1014	4025
5.83739089966	4	17.7894736842	12.1145654571	55.0	3.0	17.7894736842	12.1145654571	1014	5039
6.71112179756	5	19.3076923077	9.85771556767	45.0	5.0	19.3076923077	9.85771556767	1004	6043
7.66818785667	6	24.5609756098	14.5987783994	64.0	5.0	24.5609756098	14.5987783994	1007	7050
8.56650400162	7	31.7941176471	15.9221994707	88.0	7.0	31.7941176471	15.9221994707	1081	8131
9.34101200104	8	35.0344827586	16.259708524	81.0	12.0	35.0344827586	16.259708524	1016	9147
10.3253109455	9	37.5925925926	20.9925194071	83.0	8.0	37.5925925926	20.9925194071	1015	10162
11.1164848804	10	38.5555555556	15.1225446941	78.0	9.0	38.5555555556	15.1225446941	1041	11203
11.9427428246	11	52.6842105263	29.3061025288	154.0	16.0	52.6842105263	29.3061025288	1001	12204
12.6457109451	12	55.4736842105	20.2312120017	101.0	28.0	55.4736842105	20.2312120017	1054	13258
13.3497920036	13	48.2857142857	18.7111956736	87.0	16.0	48.2857142857	18.7111956736	1014	14272
14.1279809475	14	53.5789473684	19.2963475941	81.0	16.0	53.5789473684	19.2963475941	1018	15290
14.8240878582	15	59.1176470588	33.1890881305	149.0	8.0	59.1176470588	33.1890881305	1005	16295
15.6206579208	16	59.1764705882	28.1972783295	128.0	9.0	59.1764705882	28.1972783295	1006	17301
16.3342118263	17	77.6923076923	33.132332838	132.0	25.0	77.6923076923	33.132332838	1010	18311
17.1104638577	18	85.0	64.1469666729	280.0	45.0	85.0	64.1469666729	1020	19331
17.635204792	19	88.9166666667	51.2387521533	196.0	40.0	88.9166666667	51.2387521533	1067	20398
18.0750589371	20	85.9230769231	33.8763851002	168.0	48.0	85.9230769231	33.8763851002	1117	21515
18.6550309658	21	73.125	41.811892746	174.0	11.0	73.125	41.811892746	1170	22685
19.4622998238	22	82.3846153846	41.4070571123	184.0	33.0	82.3846153846	41.4070571123	1071	23756
20.2573847771	23	105.5	62.6741573537	257.0	18.0	105.5	62.6741573537	1055	24811
21.0751137733	24	107.090909091	47.4465336323	226.0	41.0	107.090909091	47.4465336323	1178	25989
21.9330179691	25	103.3	56.4341208844	235.0	37.0	103.3	56.4341208844	1033	27022
22.9356718063	26	126.222222222	73.5599193066	264.0	24.0	126.222222222	73.5599193066	1136	28158
23.6217138767	27	85.75	35.62799695	162.0	46.0	85.75	35.62799695	1029	29187
24.3996839523	28	113.777777778	32.7236841779	169.0	60.0	113.777777778	32.7236841779	1024	30211
25.3068199158	29	133.375	60.4357872043	219.0	36.0	133.375	60.4357872043	1067	31278
26.2583429813	30	123.555555556	43.8434363797	191.0	49.0	123.555555556	43.8434363797	1112	32390
27.0956399441	31	120.666666667	38.0730292406	176.0	57.0	120.666666667	38.0730292406	1086	33476
28.0575258732	32	84.1538461538	46.7066889524	187.0	28.0	84.1538461538	46.7066889524	1094	34570
28.7811348438	33	176.333333333	75.499816041	298.0	67.0	176.333333333	75.499816041	1058	35628
29.5566020012	34	146.285714286	88.2265173706	274.0	48.0	146.285714286	88.2265173706	1024	36652
30.3983128071	35	286.25	81.3829681199	362.0	166.0	286.25	81.3829681199	1145	37797
31.3046398163	36	256.0	45.4147553115	328.0	204.0	256.0	45.4147553115	1024	38821
32.1095998287	37	206.0	124.320553409	449.0	96.0	206.0	124.320553409	1030	39851
32.7794408798	38	266.5	138.162042544	495.0	131.0	266.5	138.162042544	1066	40917
33.6845939159	39	246.8	128.76862972	451.0	76.0	246.8	128.76862972	1234	42151
34.4735209942	40	356.666666667	103.609308891	503.0	277.0	356.666666667	103.609308891	1070	43221
35.2706458569	41	157.857142857	124.905025144	426.0	32.0	157.857142857	124.905025144	1105	44326
36.1917769909	42	168.333333333	94.2738328252	304.0	70.0	168.333333333	94.2738328252	1010	45336
36.9313418865	43	258.5	74.0422176869	386.0	209.0	258.5	74.0422176869	1034	46370
37.615806818	44	226.2	159.277619269	455.0	55.0	226.2	159.277619269	1131	47501
38.6960868835	45	193.833333333	73.4243753047	296.0	61.0	193.833333333	73.4243753047	1163	48664
39.5433778763	46	174.428571429	43.5622941245	225.0	99.0	174.428571429	43.5622941245	1221	49885
40.3168289661	47	151.714285714	24.0102019133	174.0	100.0	151.714285714	24.0102019133	1062	50947
41.0375528336	48	128.75	27.6213232847	187.0	93.0	128.75	27.6213232847	1030	51977
41.8340759277	49	119.333333333	30.4849689738	159.0	54.0	119.333333333	30.4849689738	1074	53051
42.8204579353	50	126.555555556	14.7204401437	150.0	103.0	126.555555556	14.7204401437	1139	54190
43.5853497982	51	127.375	38.1999263743	193.0	62.0	127.375	38.1999263743	1019	55209
44.6538858414	52	183.0	42.6614580154	242.0	131.0	183.0	42.6614580154	1098	56307
45.4489409924	53	281.75	50.1616138098	328.0	200.0	281.75	50.1616138098	1127	57434
46.6762509346	54	410.5	301.82155324	904.0	87.0	410.5	301.82155324	1642	59076
47.405990839	55	527.0	473.0	1000.0	54.0	527.0	473.0	1054	60130
48.2029628754	56	324.0	94.3954448054	438.0	187.0	324.0	94.3954448054	1296	61426
49.2046217918	57	160.714285714	161.621881727	526.0	26.0	160.714285714	161.621881727	1125	62551
50.2985699177	58	326.75	389.975880664	1000.0	51.0	326.75	389.975880664	1307	63858
51.2755467892	59	556.5	50.5	607.0	506.0	556.5	50.5	1113	64971
52.1552097797	60	386.666666667	234.427434875	716.0	189.0	386.666666667	234.427434875	1160	66131
53.1223609447	61	309.75	162.573637162	542.0	102.0	309.75	162.573637162	1239	67370
54.0425288677	62	575.5	424.5	1000.0	151.0	575.5	424.5	1151	68521
55.4141168594	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	70521
56.7657339573	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	72521
57.5198948383	65	515.0	73.0	588.0	442.0	515.0	73.0	1030	73551
58.2249128819	66	516.0	484.0	1000.0	32.0	516.0	484.0	1032	74583
59.3229029179	67	681.0	155.0	836.0	526.0	681.0	155.0	1362	75945
60.2243108749	68	655.0	345.0	1000.0	310.0	655.0	345.0	1310	77255
61.6722979546	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	79255
62.9043397903	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	81255
64.339676857	71	906.5	93.5	1000.0	813.0	906.5	93.5	1813	83068
65.8414709568	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	85068
67.0821328163	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	87068
